Scenario,Replication,Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Occurrences,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Percent,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShift,Total,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Average,NaN
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Occurrences,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Percent,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftProcessing,Total,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Average,NaN
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Occurrences,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Percent,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeOffShiftSetup,Total,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.55757643642477
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.66249546536896
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.46632269489754
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.42342812719823
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.7806060655244
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.08235732281791
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.99557467283589
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.31200080050735
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,0.939100787104938
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Average,1.4666145720553
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,32
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,30
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,34
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,35
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,28
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,46
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,25
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,38
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,53
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Occurrences,34
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.6848919311852
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7497279221378
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7099432530328
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.6399689038758
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7139396693664
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.5768736992474
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7787336417944
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7120608385585
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.5446834331235
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Percent,99.7297908997602
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8424459655926
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8748639610689
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8549716265164
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8199844519379
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8569698346832
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.7884368496237
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8893668208972
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8560304192792
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.7723417165617
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeProcessing,Total,49.8648954498801
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Average,NaN
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Occurrences,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Percent,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeSetup,Total,0
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00508238820669
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00431503582521021
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00439479919647244
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00529457494300319
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00529741353025112
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00470140334169571
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00460971579594904
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00389106974921003
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00437804391227449
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Average,0.00409407727635991
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,31
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,29
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,33
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,34
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,27
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,45
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,24
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,37
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,52
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Occurrences,33
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.31510806881478
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.250272077862192
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.290056746967181
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.360031096124217
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.286060330633561
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.423126300752614
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.221266358205554
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.287939161441543
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.455316566876547
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Percent,0.270209100239754
Scenario3,1,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.15755403440739
Scenario3,2,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.125136038931096
Scenario3,3,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.145028373483591
Scenario3,4,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.180015548062109
Scenario3,5,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.14303016531678
Scenario3,6,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.211563150376307
Scenario3,7,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.110633179102777
Scenario3,8,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.143969580720771
Scenario3,9,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.227658283438274
Scenario3,10,Server,Server1,[Resource],Run,ResourceState,TimeStarved,Total,0.135104550119877
Scenario3,1,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Average,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,2,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,3,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,4,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,5,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,6,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,7,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,8,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,9,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,10,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Maximum,1
Scenario3,1,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Average,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,Costs,TotalCost,Total,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,2,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,3,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,4,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,5,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,6,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,7,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,8,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,9,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,10,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario3,1,Sink,Sink1,InputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
