Scenario,Replication,Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Scenario2,9,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario2,10,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario2,1,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,2,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,3,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,4,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,5,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,6,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,7,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,8,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,9,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,10,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,1,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,2,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,3,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,4,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,5,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,6,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,7,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,8,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,9,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,10,Source,Source1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,1,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,2,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,3,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,4,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,5,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,6,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,7,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,8,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,9,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,10,Source,Source1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario2,1,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,12236
Scenario2,2,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,11849
Scenario2,3,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,11947
Scenario2,4,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,11819
Scenario2,5,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,11900
Scenario2,6,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,12013
Scenario2,7,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,12057
Scenario2,8,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,12228
Scenario2,9,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,12089
Scenario2,10,Source,Source1,OutputBuffer,Run,Throughput,NumberEntered,Total,11923
Scenario2,1,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,12236
Scenario2,2,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,11849
Scenario2,3,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,11947
Scenario2,4,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,11819
Scenario2,5,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,11900
Scenario2,6,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,12013
Scenario2,7,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,12057
Scenario2,8,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,12228
Scenario2,9,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,12089
Scenario2,10,Source,Source1,OutputBuffer,Run,Throughput,NumberExited,Total,11923
Scenario2,1,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,2,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,3,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,4,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,5,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,6,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,7,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,8,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,9,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,10,Source,Source1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario2,1,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,2,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,3,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,4,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,5,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,6,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,7,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,8,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,9,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,10,Source,Source1,Processing,Run,Content,NumberInStation,Average,0
Scenario2,1,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,2,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,3,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,4,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,5,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,6,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,7,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,8,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,9,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,10,Source,Source1,Processing,Run,Content,NumberInStation,Maximum,1
Scenario2,1,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,2,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,3,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,4,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,5,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,6,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,7,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,8,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,9,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,10,Source,Source1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario2,1,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,2,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,3,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,4,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,5,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,6,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,7,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,8,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,9,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,10,Source,Source1,Processing,Run,Costs,CostPerItem,Average,0
Scenario2,1,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,2,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,3,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,4,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,5,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,6,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,7,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,8,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,9,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,10,Source,Source1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario2,1,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,2,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,3,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,4,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,5,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,6,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,7,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,8,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,9,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,10,Source,Source1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario2,1,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,2,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,3,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,4,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,5,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,6,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,7,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,8,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,9,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,10,Source,Source1,Processing,Run,Costs,TotalCost,Total,0
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario2,1,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,2,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,3,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,4,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,5,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,6,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,7,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,8,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,9,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,10,Source,Source1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario2,1,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,2,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,3,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,4,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,5,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,6,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,7,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,8,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,9,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario2,1,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,2,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,3,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,4,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,5,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,6,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,7,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,8,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,9,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario2,1,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,2,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,3,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,4,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,5,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,6,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,7,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,8,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,9,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario2,1,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,2,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,3,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,4,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,5,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,6,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,7,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,8,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,9,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,10,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario2,1,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,12236
Scenario2,2,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11849
Scenario2,3,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11947
Scenario2,4,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11819
Scenario2,5,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11900
Scenario2,6,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,12013
Scenario2,7,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,12057
Scenario2,8,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,12228
Scenario2,9,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,12089
Scenario2,10,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11923
Scenario2,1,Source,Source1,Processing,Run,Throughput,NumberExited,Total,12236
Scenario2,2,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11849
Scenario2,3,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11947
Scenario2,4,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11819
Scenario2,5,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11900
Scenario2,6,Source,Source1,Processing,Run,Throughput,NumberExited,Total,12013
Scenario2,7,Source,Source1,Processing,Run,Throughput,NumberExited,Total,12057
Scenario2,8,Source,Source1,Processing,Run,Throughput,NumberExited,Total,12228
Scenario2,9,Source,Source1,Processing,Run,Throughput,NumberExited,Total,12089
Scenario2,10,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11923
Scenario2,1,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,2,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,3,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,4,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,5,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,6,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,7,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,8,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,9,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,10,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario2,1,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,2,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,3,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,4,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,5,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,6,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,7,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,8,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,9,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,10,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario2,1,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,2,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,3,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,4,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,5,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,6,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,7,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,8,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,9,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,10,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,1,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,2,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,3,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,4,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,5,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,6,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,7,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,8,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,9,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,10,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario2,1,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,2,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,3,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,4,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,5,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,6,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,7,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,8,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,9,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,10,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario2,1,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,2,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,3,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,4,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,5,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,6,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,7,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,8,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,9,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,10,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario2,1,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,2,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,3,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,4,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,5,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,6,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,7,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,8,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,9,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,10,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario2,1,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,2,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,3,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,4,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,5,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,6,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,7,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,8,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,9,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario2,10,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
